Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-NIHSS1bLOC.json	1054	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS1cLOC.json	1043	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	26	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-NIHSS2Gaze.json	1111	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS3Visual.json	1094	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS4FacialPalsy.json	1265	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS5MotorArm.json	1729	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS6MotorLeg.json	1655	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	12	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS7LimbAtaxia.json	1090	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS8Sensory.json	1221	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS9Language.json	1797	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	22	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-NYHA.json	1564	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Observationssted.json	2051	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	20	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-OncologyTreatmentCurative.json	1177	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	24	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Onkologibehandling.json	886	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-OperatingRoom.json	894	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-OperationCanal.json	977	1	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-OperationType.json	1238	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Operationserfaring.json	1188	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PRDcodes.json	51398	3	0	0	0	0	0	0	3	18	0	0	0	0	0	0	0	1	0	0	196	49	0	0	0	6	0	1
fsh-generated/resources/CodeSystem-PTNMType.json	662	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Paragraph.json	9742	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	40	25	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PatobankSNOMED.json	14173	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	1	0	0	59	39	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PerformanceStatusScore.json	1727	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	28	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Periods.json	934	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PersonFamilyRelation.json	1042	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PivotShiftGrading.json	1004	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	26	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PreoperativTemplating.json	1007	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Priority.json	1479	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ProcedureDuration.json	1252	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ProcedureNotCompleted.json	1984	2	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	16	21	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ProcedureReasons.json	1108	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	26	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ProcedureType.json	13567	2	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	58	51	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ProcedureUrogyn.json	13434	2	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	0	0	59	33	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Profylaksebehandling.json	1049	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-Prosthesis.json	5438	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	22	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PupilCondition.json	719	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RadiationTherapyTarget.json	1034	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RadiationTherapyType.json	1289	2	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RadiologicalBoneChanges.json	1297	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	13	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RaymondRoyClassification.json	1608	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ReferredForTraining.json	1023	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ReferredFrom.json	1258	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Regioner.json	1015	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Registry.json	1959	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ReoperationCause.json	1272	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	24	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ResectionCompletion.json	1490	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ResectionType.json	2314	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	17	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ResidualTumorClassification.json	1228	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ResidualTumorGrading.json	1062	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Respiration.json	2571	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ResultTest.json	765	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RevisionCause.json	1525	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	13	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-RevisionIndication.json	4795	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	26	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RevisionType.json	883	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RiskAssessment.json	974	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	19	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-RiskFactors.json	1378	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RobotAssistDKR.json	885	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	27	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Rytme1Obs.json	1125	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SKS.json	43709	3	0	0	0	0	0	0	4	16	0	0	1	0	0	0	0	1	0	0	168	47	0	0	0	7	0	0
fsh-generated/resources/CodeSystem-SKSCodeCollection.json	4511	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	34	23	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-SNOMEDCT.json	3076	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SOR.json	33128	3	1	0	0	0	0	0	2	15	0	0	0	0	0	0	0	1	0	0	130	41	0	0	0	6	0	0
fsh-generated/resources/CodeSystem-SSSArmLift.json	1191	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	13	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSConsciousness.json	1167	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSEyeMotorSkills.json	1127	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSFacialParesis.json	852	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSHandshake.json	1100	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	24	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSLegLift.json	1189	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	34	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-SSSOrientation.json	1053	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSSpeech.json	1119	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSWalk.json	1247	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ScoreCentralBlock.json	1086	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	11	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SizesGeneral.json	899	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SlyngeDUGA.json	956	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-SmerteKvalme.json	851	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Smoking.json	1019	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-StemCellType.json	860	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-StopTeam.json	1208	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-StraalebehandlingTA.json	1076	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	28	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SurgicalAttire.json	992	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Sygdomsomraader.json	3695	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	25	24	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Symptoms.json	1105	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SystemiskPraeparat.json	2796	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	18	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentCause.json	829	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-TreatmentIndication.json	1131	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	18	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentInitiatives.json	1371	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentIntention.json	1578	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentLesion.json	1538	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentMethodMRD.json	928	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-TreatmentNotGiven.json	1477	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentPsychopharmacological.json	1488	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	24	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentRegimen.json	5153	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	27	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentResponseEvaluation.json	4131	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	23	24	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-TreatmentSchedule.json	1129	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentSufficient.json	790	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	23	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-TreatmentType.json	3053	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	19	24	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-TreatmentUnspecified.json	1356	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TrombektomiPerfusion.json	1212	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TumorClassificationHistology.json	2633	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-UdskrevetTil.json	1177	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	21	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-UndersoegelsesTypeDUGA.json	822	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-VancouverClassification.json	2428	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Verdict.json	5512	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	1	0	0	30	24	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-VisitationCriteriaNotMet.json	1329	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-WFNSGradingSystem.json	1230	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-WOOS.json	1937	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-WalchClassification.json	2713	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	23	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-CarePlanReadOrWriteAccess.json	517	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-CarePlanSorAuthor.json	424	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-CprPatient.json	394	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	2	0	0
fsh-generated/resources/SearchParameter-PlanDefinitionUuid.json	418	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-QuestionnaireResponseOnCarePlan.json	501	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-QuestionnaireResponseResponsibleOnCarePlan.json	582	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-QuestionnaireUuid.json	412	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-SorQuestionnaire.json	419	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-SorQuestionnaireResponse.json	461	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-PDUuid.json	1542	2	0	0	0	0	0	9	0	7	0	0	0	0	0	0	0	0	0	0	38	201	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-QUuid.json	1534	2	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	39	132	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SorAuthor.json	1592	1	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	1	0	0	37	105	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-access-sor-code.json	1843	2	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	38	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-cpr.json	1489	1	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	37	104	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-questionnaire-response-reference.json	1647	2	1	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	37	104	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-questionnaire-response-responsible-sor.json	1765	2	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	38	154	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-sor.json	1525	104	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	36	109	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-sorCode.json	1577	2	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	37	107	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AKBehandlingDKR.json	1399	1	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	13	3977	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AKFravalgt.json	1857	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	15	91	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ALDkemoterapi.json	771	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	61	0	0	0	0	0	0
fsh-generated/resources/ValueSet-APInstabilitetDKR.json	753	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	61	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ASAIVI.json	1081	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	97	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ASAIVIkort.json	1026	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	66	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCAntibiotikaprofylakseDKR.json	1031	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	57	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCAntibiotikaprofylakseDosisDKR.json	1017	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	54	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ATCAntibiotikaprofylakseVarighedDKR.json	777	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	51	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCChemoCLL.json	1192	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	62	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCChemoPreparation.json	2325	1	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	17	95	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCDMPN.json	1895	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	78	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCDMPN202410.json	1729	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	51	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCImmunotherapyCLL.json	1177	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	67	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ATCTargetCLL.json	1167	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	51	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCTromboseprofylakseDKR.json	1255	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	40	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AarsagOphoerDNSL.json	1586	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	14	48	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AarsagTilProcedureDCCG.json	1248	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	13	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AcetabulumKnogletabKlassifikationDHR.json	1120	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ActilyseIkkeGivet.json	1005	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AdministrationType.json	925	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	43	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AdministrationTypeDCCG.json	777	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	31	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AfdelingDandem.json	1098	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	35	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AflastendeProcedure.json	1098	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	43	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AktivitetDKRR.json	1024	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AktivitetSportDKRR.json	1665	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	1	0	0	14	144	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AktuelSygdomsforlob.json	731	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Alkohol021.json	784	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	37	0	0	0	1	0	0
fsh-generated/resources/ValueSet-Alkohol0til10.json	682	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	31	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Alkohol714.json	756	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	30	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AlleMaaleEnheder.json	3332	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	106	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AlloplastiktypeDKR.json	1762	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	47	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnaestesiDUGA.json	983	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnaestesiGenerelSpinalEpiduralLokalanalgesi.json	980	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	14	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnaestesiLokalGenerel.json	779	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	30	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AnaestesiLokalGenerelSpinalEpidural.json	950	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	39	0	0	0	0	0	0
