Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-NIHSS11ExtinctionInattention.json	2429	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	119	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS1aLOC.json	2460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS1bLOC.json	2158	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS1cLOC.json	2147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS2Gaze.json	2215	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS3Visual.json	2198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS4FacialPalsy.json	2369	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS5MotorArm.json	2833	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	8	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-NIHSS6MotorLeg.json	2759	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS7LimbAtaxia.json	2194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS8Sensory.json	2325	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS9Language.json	2901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NYHA.json	2670	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Observationssted.json	3155	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-OncologyTreatmentCurative.json	2281	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Onkologibehandling.json	1990	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	175	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-OperatingRoom.json	1998	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	29	8	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-OperationCanal.json	2081	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-OperationType.json	2342	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Operationserfaring.json	2294	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PRDcodes.json	52504	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	1	0	0	211	44	0	0	0	5	0	0
fsh-generated/resources/CodeSystem-PTNMType.json	1766	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Paragraph.json	10846	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	15	40	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-PatobankSNOMED.json	17005	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	512	29	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PerformanceStatusScore.json	2831	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	517	13	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Periods.json	2038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PersonFamilyRelation.json	2146	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PivotShiftGrading.json	2108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PreoperativTemplating.json	2113	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Priority.json	2585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ProcedureDuration.json	2356	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ProcedureNotCompleted.json	3088	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	81	11	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ProcedureReasons.json	2212	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ProcedureType.json	14671	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	23	22	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-ProcedureUrogyn.json	14538	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	22	21	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Profylaksebehandling.json	2153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Prosthesis.json	6542	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-PupilCondition.json	1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RadiationTherapyTarget.json	2138	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RadiationTherapyType.json	2393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RadiologicalBoneChanges.json	2403	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-RaymondRoyClassification.json	2712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ReferredForTraining.json	2129	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	114	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ReferredFrom.json	2362	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Regioner.json	2121	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Registry.json	3063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ReoperationCause.json	2376	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ResectionCompletion.json	2594	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ResectionType.json	3418	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ResidualTumorClassification.json	2332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ResidualTumorGrading.json	2166	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Respiration.json	3794	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	20	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ResultTest.json	1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RevisionCause.json	2629	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RevisionIndication.json	5899	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-RevisionType.json	1987	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RiskAssessment.json	2078	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RiskFactors.json	2482	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	163	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RobotAssistDKR.json	1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Rytme1Obs.json	2231	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SKS.json	45537	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	266	50	0	0	0	4	0	1
fsh-generated/resources/CodeSystem-SKSCodeCollection.json	5615	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	220	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-SNOMEDCT.json	4180	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SOR.json	34232	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	110	41	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-SSSArmLift.json	2295	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	175	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSConsciousness.json	2271	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	61	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSEyeMotorSkills.json	2231	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	37	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSFacialParesis.json	1956	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSHandshake.json	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	10	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-SSSLegLift.json	2293	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSOrientation.json	2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSSpeech.json	2223	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SSSWalk.json	2351	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	257	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ScoreCentralBlock.json	2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SizesGeneral.json	2003	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SlyngeDUGA.json	2062	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-SmerteKvalme.json	1957	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	6	8	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Smoking.json	2123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-StemCellType.json	1964	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	149	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-StopTeam.json	2314	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-StraalebehandlingTA.json	2180	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SurgicalAttire.json	2096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	7	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Sygdomsomraader.json	4800	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Symptoms.json	2209	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SystemiskPraeparat.json	3900	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TilsynAfdeling.json	2832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentCause.json	1933	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentIndication.json	2235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentInitiatives.json	2475	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	232	8	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-TreatmentIntention.json	2682	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	9	0	1	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentLesion.json	2642	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	166	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentMethodMRD.json	2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentNotGiven.json	2581	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentPsychopharmacological.json	2592	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	22	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-TreatmentRegimen.json	6259	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	125	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentResponseEvaluation.json	5778	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentSchedule.json	2233	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	105	8	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-TreatmentSufficient.json	1894	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TreatmentType.json	4157	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	206	8	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-TreatmentUnspecified.json	2634	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	77	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TrombektomiPerfusion.json	3106	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-TumorClassificationHistology.json	3737	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-UdskrevetTil.json	2283	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-UndersoegelsesTypeDUGA.json	1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-VancouverClassification.json	3532	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Verdict.json	6616	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	180	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-VisitationCriteriaNotMet.json	2433	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-WFNSGradingSystem.json	2334	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-WOOS.json	3041	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-WalchClassification.json	3817	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	1
fsh-generated/resources/SearchParameter-CarePlanReadOrWriteAccessSP.json	519	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-CarePlanSorAuthor.json	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-CprPatient.json	394	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-PlanDefinitionLatest.json	446	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-PlanDefinitionUuid.json	418	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-QuestionnaireLatest.json	440	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	2	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-QuestionnaireResponseOnCarePlan.json	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-QuestionnaireResponseResponsibleOnCarePlanSP.json	584	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-QuestionnaireUuid.json	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-SP-PlanDefinition-urlversion.json	442	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	104	2	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-SP-Questionnaire-urlversion.json	436	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-SorQuestionnaire.json	419	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-SorQuestionnaireResponse.json	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ValueSetLatest.json	410	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-semver-major.json	452	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-semver-minor.json	452	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-semver-patch.json	452	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	2	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-semver.json	893	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	42	2	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-PDLatest.json	1565	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	18	258	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-PDUuid.json	1548	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	19	57	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-QLatest.json	1557	1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	199	62	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-QUuid.json	1540	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	20	61	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SorAuthor.json	1598	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	296	56	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-VSLatest.json	1535	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	313	43	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-access-sor-code.json	1849	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	244	48	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-cpr.json	1495	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	44	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-plan-definition-action-display-order.json	1794	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	44	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-questionnaire-response-reference.json	1653	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	54	47	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-questionnaire-response-responsible-sor.json	1771	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	314	42	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-sor.json	1531	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	321	47	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-sorCode.json	1583	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	539	48	0	0	0	1	0	1
fsh-generated/resources/ValueSet-AKBehandlingDKR.json	1372	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	219	19	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AKFravalgt.json	1830	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	275	16	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ALDkemoterapi.json	745	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	118	15	0	0	0	0	0	0
fsh-generated/resources/ValueSet-APInstabilitetDKR.json	727	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	99	14	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ASAIVI.json	1055	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ASAIVIkort.json	1000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	110	14	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCAntibiotikaprofylakseDKR.json	1004	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCAntibiotikaprofylakseDosisDKR.json	990	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	110	14	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ATCAntibiotikaprofylakseVarighedDKR.json	751	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	107	13	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCChemoCLL.json	1165	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	15	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCChemoPreparation.json	2298	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	34	15	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCDMPN.json	1867	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	114	15	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCDMPN202410.json	1700	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	226	11	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ATCImmunotherapyCLL.json	1150	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCTargetCLL.json	1140	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	65	10	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ATCTromboseprofylakseDKR.json	1228	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AarsagOphoerDNSL.json	1560	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AarsagTilProcedureDCCG.json	1221	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AcetabulumKnogletabKlassifikationDHR.json	1094	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ActilyseIkkeGivet.json	979	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	8	0	0	0	0	0	0
